5.0	7.5	7.5	14500.0
5.0	7.5	8.0	16780.0
5.0	7.5	8.5	18870.0
5.0	7.5	9.0	35310.0
5.0	7.5	9.5	43980.0
5.0	7.5	10.0	40750.0
5.0	8.0	0.0	159470.0
5.0	8.0	0.5	153150.0
5.0	8.0	1.0	135260.0
5.0	8.0	1.5	91560.0
5.0	8.0	2.0	48140.0
5.0	8.0	2.5	39800.0
5.0	8.0	3.0	54320.0
5.0	8.0	3.5	52130.0
5.0	8.0	4.0	42220.0
5.0	8.0	4.5	40160.0
5.0	8.0	5.0	43770.0
5.0	8.0	5.5	30520.0
5.0	8.0	6.0	14690.0
5.0	8.0	6.5	16950.0
5.0	8.0	7.0	15150.0
5.0	8.0	7.5	13140.0
5.0	8.0	8.0	13250.0
5.0	8.0	8.5	20870.0
5.0	8.0	9.0	31400.0
5.0	8.0	9.5	65000.0
5.0	8.0	10.0	43740.0
5.0	8.5	0.0	224270.0
5.0	8.5	0.5	131250.0
5.0	8.5	1.0	186230.0
5.0	8.5	1.5	127410.0
5.0	8.5	2.0	108770.0
5.0	8.5	2.5	83860.0
5.0	8.5	3.0	94990.0
5.0	8.5	3.5	52920.0
5.0	8.5	4.0	77510.0
5.0	8.5	4.5	99560.0
5.0	8.5	5.0	68010.0
5.0	8.5	5.5	57510.0
5.0	8.5	6.0	46610.0
5.0	8.5	6.5	45420.0
5.0	8.5	7.0	38300.0
5.0	8.5	7.5	20480.0
5.0	8.5	8.0	15610.0
5.0	8.5	8.5	19880.0
5.0	8.5	9.0	33560.0
5.0	8.5	9.5	79810.0
5.0	8.5	10.0	86780.0
5.0	9.0	0.0	85020.0
5.0	9.0	0.5	87320.0
5.0	9.0	1.0	88460.0
5.0	9.0	1.5	202710.0
5.0	9.0	2.0	100700.0
5.0	9.0	2.5	81240.0
5.0	9.0	3.0	73070.0
5.0	9.0	3.5	65720.0
5.0	9.0	4.0	170710.0
5.0	9.0	4.5	199940.0
5.0	9.0	5.0	289920.0
5.0	9.0	5.5	113670.0
5.0	9.0	6.0	34240.0
5.0	9.0	6.5	37510.0
5.0	9.0	7.0	55200.0
5.0	9.0	7.5	30580.0
5.0	9.0	8.0	98310.0
5.0	9.0	8.5	51030.0
5.0	9.0	9.0	181670.0
5.0	9.0	9.5	245340.0
5.0	9.0	10.0	166050.0
5.0	9.5	0.0	254550.0
5.0	9.5	0.5	164000.0
5.0	9.5	1.0	647660.0
5.0	9.5	1.5	868000.0
5.0	9.5	2.0	714330.0
5.0	9.5	2.5	755010.0
5.0	9.5	3.0	677620.0
5.0	9.5	3.5	132280.0
5.0	9.5	4.0	736590.0
5.0	9.5	4.5	1025840.0
5.0	9.5	5.0	1156180.0
5.0	9.5	5.5	616300.0
5.0	9.5	6.0	152000.0
5.0	9.5	6.5	158900.0
5.0	9.5	7.0	302940.0
5.0	9.5	7.5	85170.0
5.0	9.5	8.0	82750.0
5.0	9.5	8.5	316120.0
5.0	9.5	9.0	334180.0
5.0	9.5	9.5	328320.0
5.0	9.5	10.0	236320.0
5.0	10.0	0.0	567420.0
5.0	10.0	0.5	631990.0
5.0	10.0	1.0	808430.0
5.0	10.0	1.5	814260.0
5.0	10.0	2.0	575250.0
5.0	10.0	2.5	454990.0
5.0	10.0	3.0	657620.0
5.0	10.0	3.5	535930.0
5.0	10.0	4.0	457400.0
5.0	10.0	4.5	595110.0
5.0	10.0	5.0	405380.0
5.0	10.0	5.5	526540.0
5.0	10.0	6.0	247160.0
5.0	10.0	6.5	203110.0
5.0	10.0	7.0	159800.0
5.0	10.0	7.5	114720.0
5.0	10.0	8.0	73710.0
5.0	10.0	8.5	238650.0
5.0	10.0	9.0	271750.0
5.0	10.0	9.5	592740.0
5.0	10.0	10.0	1231410.0
