5.2249E+06 	5.2703E+06 	5.2631E+06 	5.2593E+06 	5.2543E+06 	5.2504E+06 	5.2440E+06 	5.2349E+06 	5.2333E+06 	5.2321E+06 	5.2317E+06 	5.2296E+06 	5.2303E+06 	5.2269E+06 	5.2220E+06 	5.2130E+06 	5.2146E+06 	5.2174E+06 	5.2032E+06 	5.2042E+06 	5.1993E+06 	5.2058E+06 	5.2019E+06 	5.1936E+06 	5.1840E+06 	5.1852E+06 	5.1840E+06 	5.1772E+06 	5.1821E+06 	5.1761E+06 	5.1761E+06 	5.1777E+06 	5.1822E+06 	5.1800E+06 	5.1765E+06 	5.1781E+06 	5.1791E+06 	5.1764E+06 	5.1765E+06 	5.1702E+06 	5.1765E+06 	5.1826E+06 	5.1727E+06 	5.1761E+06 	5.1772E+06 	5.1747E+06 	5.1695E+06 	5.1718E+06 	
5.1545E+06 	5.1959E+06 	5.1936E+06 	5.1905E+06 	5.1915E+06 	5.1911E+06 	5.1882E+06 	5.1817E+06 	5.1808E+06 	5.1793E+06 	5.1727E+06 	5.1731E+06 	5.1749E+06 	5.1733E+06 	5.1737E+06 	5.1712E+06 	5.1719E+06 	5.1674E+06 	5.1706E+06 	5.1637E+06 	5.1672E+06 	5.1610E+06 	5.1606E+06 	5.1623E+06 	5.1533E+06 	5.1593E+06 	5.1551E+06 	5.1509E+06 	5.1505E+06 	5.1502E+06 	5.1532E+06 	5.1542E+06 	5.1592E+06 	5.1568E+06 	5.1630E+06 	5.1559E+06 	5.1625E+06 	5.1603E+06 	5.1601E+06 	5.1623E+06 	5.1677E+06 	5.1697E+06 	5.1697E+06 	5.1739E+06 	5.1801E+06 	5.1820E+06 	5.1773E+06 	5.1886E+06 	
5.1857E+06 	5.2171E+06 	5.2207E+06 	5.2190E+06 	5.2157E+06 	5.2108E+06 	5.2070E+06 	5.2122E+06 	5.2031E+06 	5.1948E+06 	5.1997E+06 	5.1982E+06 	5.2007E+06 	5.1994E+06 	5.1957E+06 	5.1961E+06 	5.1944E+06 	5.1960E+06 	5.1993E+06 	5.2023E+06 	5.2013E+06 	5.1990E+06 	5.1983E+06 	5.2006E+06 	5.1961E+06 	5.1958E+06 	5.1899E+06 	5.1926E+06 	5.1882E+06 	5.1959E+06 	5.1902E+06 	5.1961E+06 	5.2012E+06 	5.2077E+06 	5.2137E+06 	5.2104E+06 	5.2132E+06 	5.2139E+06 	5.2151E+06 	5.2152E+06 	5.2171E+06 	5.2185E+06 	5.2167E+06 	5.2210E+06 	5.2242E+06 	5.2297E+06 	5.2319E+06 	5.2324E+06 	
5.2264E+06 	5.2548E+06 	5.2585E+06 	5.2582E+06 	5.2529E+06 	5.2567E+06 	5.2513E+06 	5.2501E+06 	5.2448E+06 	5.2468E+06 	5.2464E+06 	5.2432E+06 	5.2445E+06 	5.2398E+06 	5.2465E+06 	5.2477E+06 	5.2477E+06 	5.2455E+06 	5.2442E+06 	5.2475E+06 	5.2489E+06 	5.2502E+06 	5.2437E+06 	5.2422E+06 	5.2419E+06 	5.2395E+06 	5.2441E+06 	5.2347E+06 	5.2405E+06 	5.2430E+06 	5.2459E+06 	5.2461E+06 	5.2465E+06 	5.2458E+06 	5.2474E+06 	5.2467E+06 	5.2475E+06 	5.2524E+06 	5.2520E+06 	5.2574E+06 	5.2497E+06 	5.2522E+06 	5.2520E+06 	5.2546E+06 	5.2598E+06 	5.2575E+06 	5.2611E+06 	5.2633E+06 	
5.2605E+06 	5.2827E+06 	5.2955E+06 	5.2878E+06 	5.2854E+06 	5.2800E+06 	5.2746E+06 	5.2729E+06 	5.2686E+06 	5.2666E+06 	5.2619E+06 	5.2639E+06 	5.2642E+06 	5.2635E+06 	5.2662E+06 	5.2663E+06 	5.2740E+06 	5.2733E+06 	5.2721E+06 	5.2705E+06 	5.2657E+06 	5.2637E+06 	5.2615E+06 	5.2596E+06 	5.2554E+06 	5.2536E+06 	5.2437E+06 	5.2397E+06 	5.2439E+06 	5.2528E+06 	5.2579E+06 	5.2511E+06 	5.2552E+06 	5.2542E+06 	5.2579E+06 	5.2563E+06 	5.2570E+06 	5.2523E+06 	5.2547E+06 	5.2524E+06 	5.2445E+06 	5.2474E+06 	5.2447E+06 	5.2507E+06 	5.2409E+06 	5.2410E+06 	5.2456E+06 	5.2424E+06 	
5.2432E+06 	5.2625E+06 	5.2698E+06 	5.2680E+06 	5.2611E+06 	5.2564E+06 	5.2517E+06 	5.2506E+06 	5.2434E+06 	5.2355E+06 	5.2346E+06 	5.2336E+06 	5.2350E+06 	5.2345E+06 	5.2318E+06 	5.2309E+06 	5.2330E+06 	5.2372E+06 	5.2375E+06 	5.2318E+06 	5.2333E+06 	5.2319E+06 	5.2294E+06 	5.2181E+06 	5.2124E+06 	5.2156E+06 	5.2136E+06 	5.2093E+06 	5.2088E+06 	5.2119E+06 	5.2074E+06 	5.2104E+06 	5.2145E+06 	5.2231E+06 	5.2210E+06 	5.2224E+06 	5.2203E+06 	5.2247E+06 	5.2265E+06 	5.2242E+06 	5.2216E+06 	5.2202E+06 	5.2192E+06 	5.2189E+06 	5.2166E+06 	5.2175E+06 	5.2157E+06 	5.2183E+06 	
5.2233E+06 	5.2450E+06 	5.2515E+06 	5.2475E+06 	5.2408E+06 	5.2332E+06 	5.2294E+06 	5.2288E+06 	5.2264E+06 	5.2277E+06 	5.2281E+06 	5.2289E+06 	5.2359E+06 	5.2409E+06 	5.2441E+06 	5.2441E+06 	5.2492E+06 	5.2481E+06 	5.2464E+06 	5.2464E+06 	5.2432E+06 	5.2389E+06 	5.2381E+06 	5.2353E+06 	5.2314E+06 	5.2283E+06 	5.2298E+06 	5.2266E+06 	5.2263E+06 	5.2326E+06 	5.2385E+06 	5.2382E+06 	5.2381E+06 	5.2418E+06 	5.2408E+06 	5.2410E+06 	5.2412E+06 	5.2390E+06 	5.2354E+06 	5.2333E+06 	5.2301E+06 	5.2315E+06 	5.2312E+06 	5.2344E+06 	5.2289E+06 	5.2310E+06 	5.2308E+06 	5.2261E+06 	
5.2330E+06 	5.2431E+06 	5.2506E+06 	5.2423E+06 	5.2352E+06 	5.2328E+06 	5.2318E+06 	5.2297E+06 	5.2260E+06 	5.2238E+06 	5.2225E+06 	5.2270E+06 	5.2284E+06 	5.2344E+06 	5.2321E+06 	5.2314E+06 	5.2272E+06 	5.2327E+06 	5.2300E+06 	5.2162E+06 	5.2233E+06 	5.2176E+06 	5.2149E+06 	5.2129E+06 	5.2092E+06 	5.2052E+06 	5.2002E+06 	5.1981E+06 	5.1960E+06 	5.2000E+06 	5.1938E+06 	5.1960E+06 	5.2050E+06 	5.2055E+06 	5.2059E+06 	5.2032E+06 	5.2061E+06 	5.2051E+06 	5.2063E+06 	5.2087E+06 	5.2070E+06 	5.2053E+06 	5.2072E+06 	5.2079E+06 	5.2112E+06 	5.2097E+06 	5.2048E+06 	5.2047E+06 	
5.2144E+06 	5.2296E+06 	5.2255E+06 	5.2161E+06 	5.2115E+06 	5.2094E+06 	5.2068E+06 	5.2083E+06 	5.2056E+06 	5.2090E+06 	5.2139E+06 	5.2155E+06 	5.2204E+06 	5.2166E+06 	5.2193E+06 	5.2222E+06 	5.2292E+06 	5.2293E+06 	5.2281E+06 	5.2263E+06 	5.2265E+06 	5.2182E+06 	5.2207E+06 	5.2152E+06 	5.2128E+06 	5.2118E+06 	5.2194E+06 	5.2090E+06 	5.2123E+06 	5.2107E+06 	5.2089E+06 	5.2177E+06 	5.2190E+06 	5.2218E+06 	5.2249E+06 	5.2291E+06 	5.2297E+06 	5.2363E+06 	5.2332E+06 	5.2330E+06 	5.2312E+06 	5.2330E+06 	5.2301E+06 	5.2313E+06 	5.2301E+06 	5.2236E+06 	5.2232E+06 	5.2199E+06 	
5.2240E+06 	5.2353E+06 	5.2329E+06 	5.2360E+06 	5.2304E+06 	5.2262E+06 	5.2217E+06 	5.2199E+06 	5.2192E+06 	5.2260E+06 	5.2235E+06 	5.2238E+06 	5.2319E+06 	5.2361E+06 	5.2318E+06 	5.2277E+06 	5.2284E+06 	5.2258E+06 	5.2263E+06 	5.2243E+06 	5.2219E+06 	5.2165E+06 	5.2092E+06 	5.2148E+06 	5.2111E+06 	5.2059E+06 	5.2084E+06 	5.2030E+06 	5.2067E+06 	5.2032E+06 	5.2079E+06 	5.2062E+06 	5.2120E+06 	5.2157E+06 	5.2185E+06 	5.2205E+06 	5.2210E+06 	5.2203E+06 	5.2222E+06 	5.2233E+06 	5.2231E+06 	5.2221E+06 	5.2243E+06 	5.2186E+06 	5.2231E+06 	5.2204E+06 	5.2201E+06 	5.2202E+06 	
5.2303E+06 	5.2383E+06 	5.2425E+06 	5.2443E+06 	5.2300E+06 	5.2326E+06 	5.2324E+06 	5.2314E+06 	5.2319E+06 	5.2423E+06 	5.2424E+06 	5.2408E+06 	5.2443E+06 	5.2394E+06 	5.2430E+06 	5.2402E+06 	5.2370E+06 	5.2390E+06 	5.2359E+06 	5.2342E+06 	5.2328E+06 	5.2285E+06 	5.2277E+06 	5.2265E+06 	5.2221E+06 	5.2148E+06 	5.2190E+06 	5.2146E+06 	5.2211E+06 	5.2217E+06 	5.2267E+06 	5.2280E+06 	5.2292E+06 	5.2283E+06 	5.2390E+06 	5.2385E+06 	5.2379E+06 	5.2388E+06 	5.2388E+06 	5.2373E+06 	5.2371E+06 	5.2386E+06 	5.2426E+06 	5.2431E+06 	5.2384E+06 	5.2386E+06 	5.2279E+06 	5.2351E+06 	
5.2341E+06 	5.2362E+06 	5.2406E+06 	5.2345E+06 	5.2322E+06 	5.2323E+06 	5.2309E+06 	5.2358E+06 	5.2290E+06 	5.2282E+06 	5.2299E+06 	5.2263E+06 	5.2287E+06 	5.2345E+06 	5.2300E+06 	5.2250E+06 	5.2195E+06 	5.2156E+06 	5.2140E+06 	5.2108E+06 	5.2066E+06 	5.1992E+06 	5.1970E+06 	5.1941E+06 	5.1893E+06 	5.1891E+06 	5.1877E+06 	5.1815E+06 	5.1880E+06 	5.1886E+06 	5.1879E+06 	5.1955E+06 	5.1907E+06 	5.2017E+06 	5.2007E+06 	5.2054E+06 	5.2051E+06 	5.2063E+06 	5.2044E+06 	5.2032E+06 	5.2053E+06 	5.2041E+06 	5.2041E+06 	5.2051E+06 	5.2082E+06 	5.2025E+06 	5.1975E+06 	5.1964E+06 	
5.2084E+06 	5.2045E+06 	5.2080E+06 	5.2076E+06 	5.2089E+06 	5.2081E+06 	5.2083E+06 	5.2062E+06 	5.2067E+06 	5.2122E+06 	5.2137E+06 	5.2084E+06 	5.2146E+06 	5.2225E+06 	5.2097E+06 	5.2161E+06 	5.2190E+06 	5.2191E+06 	5.2118E+06 	5.2176E+06 	5.2070E+06 	5.2075E+06 	5.2056E+06 	5.1958E+06 	5.1994E+06 	5.1961E+06 	5.1959E+06 	5.1925E+06 	5.1942E+06 	5.1939E+06 	5.1938E+06 	5.2021E+06 	5.2014E+06 	5.2079E+06 	5.2131E+06 	5.2153E+06 	5.2214E+06 	5.2224E+06 	5.2230E+06 	5.2240E+06 	5.2218E+06 	5.2239E+06 	5.2249E+06 	5.2229E+06 	5.2212E+06 	5.2198E+06 	5.2177E+06 	5.2184E+06 	
5.2194E+06 	5.2175E+06 	5.2335E+06 	5.2221E+06 	5.2182E+06 	5.2166E+06 	5.2146E+06 	5.2131E+06 	5.2078E+06 	5.2107E+06 	5.2164E+06 	5.2065E+06 	5.2090E+06 	5.2073E+06 	5.2035E+06 	5.2064E+06 	5.2030E+06 	5.1973E+06 	5.1913E+06 	5.1848E+06 	5.1848E+06 	5.1813E+06 	5.1744E+06 	5.1700E+06 	5.1694E+06 	5.1653E+06 	5.1628E+06 	5.1556E+06 	5.1619E+06 	5.1612E+06 	5.1635E+06 	5.1657E+06 	5.1727E+06 	5.1745E+06 	5.1757E+06 	5.1823E+06 	5.1803E+06 	5.1812E+06 	5.1828E+06 	5.1809E+06 	5.1841E+06 	5.1858E+06 	5.1851E+06 	5.1836E+06 	5.1839E+06 	5.1858E+06 	5.1894E+06 	5.1866E+06 	
5.1898E+06 	5.1932E+06 	5.2048E+06 	5.2102E+06 	5.2071E+06 	5.2002E+06 	5.1988E+06 	5.2010E+06 	5.1929E+06 	5.1952E+06 	5.1968E+06 	5.2021E+06 	5.2060E+06 	5.2085E+06 	5.2048E+06 	5.2042E+06 	5.2018E+06 	5.2050E+06 	5.2001E+06 	5.1984E+06 	5.1973E+06 	5.1993E+06 	5.1975E+06 	5.1871E+06 	5.1850E+06 	5.1860E+06 	5.1824E+06 	5.1838E+06 	5.1741E+06 	5.1749E+06 	5.1818E+06 	5.1950E+06 	5.1889E+06 	5.1961E+06 	5.2004E+06 	5.2029E+06 	5.2044E+06 	5.2086E+06 	5.2078E+06 	5.2116E+06 	5.2112E+06 	5.2138E+06 	5.2132E+06 	5.2133E+06 	5.2134E+06 	5.2124E+06 	5.2124E+06 	5.2097E+06 	
5.2122E+06 	5.2161E+06 	5.2271E+06 	5.2252E+06 	5.2227E+06 	5.2214E+06 	5.2122E+06 	5.2125E+06 	5.2123E+06 	5.2122E+06 	5.2087E+06 	5.2070E+06 	5.2081E+06 	5.2045E+06 	5.2034E+06 	5.1946E+06 	5.2001E+06 	5.1915E+06 	5.1893E+06 	5.1869E+06 	5.1776E+06 	5.1727E+06 	5.1728E+06 	5.1697E+06 	5.1573E+06 	5.1536E+06 	5.1497E+06 	5.1435E+06 	5.1418E+06 	5.1403E+06 	5.1428E+06 	5.1378E+06 	5.1482E+06 	5.1499E+06 	5.1593E+06 	5.1563E+06 	5.1668E+06 	5.1629E+06 	5.1617E+06 	5.1679E+06 	5.1709E+06 	5.1720E+06 	5.1700E+06 	5.1711E+06 	5.1714E+06 	5.1694E+06 	5.1713E+06 	5.1741E+06 	
